tier,rule,n_test,accuracy,live_gate_coverage,coverage_used,risk_at_gate,degenerate_at_gate,aurc,oracle_aurc,is_incumbent,post_hoc,risk_at_0.20,coverage_used_0.20,risk_at_0.30,coverage_used_0.30,risk_at_0.50,coverage_used_0.50,risk_at_0.70,coverage_used_0.70,risk_at_0.80,coverage_used_0.80,risk_at_0.90,coverage_used_0.90,conformal_coverage_a0.05,conformal_coverage_a0.10,conformal_coverage_a0.20,risk_delta_vs_incumbent,risk_delta_lo,risk_delta_hi,risk_signal,aurc_delta_vs_incumbent,aurc_delta_lo,aurc_delta_hi,aurc_signal
tier1,confidence,10441,0.34757207164064746,0.0614883631836031,0.0614883631836031,0.1791277258566978,no,0.5082538815429595,0.28514689844026353,True,False,0.4365725227381522,0.2000766210133129,0.49249920204277053,0.3000670433866488,0.5565983528059759,0.5000478881333206,0.6015870844164728,0.7000287328799923,0.6214533700466898,0.8000191552533282,0.6366925614557838,0.9000095776266641,0.003926826932286179,0.007470548798007854,0.02432717172684609,,,,,,,,
tier1,margin,10441,0.34757207164064746,0.0614883631836031,0.0614883631836031,0.17445482866043613,no,0.5174857420358182,0.28514689844026353,False,False,0.443752991862135,0.2000766210133129,0.5068624321736355,0.3000670433866488,0.5721126221030454,0.5000478881333206,0.6147215761390067,0.7000287328799923,0.6303124625882917,0.8000191552533282,0.6415877407683304,0.9000095776266641,0.003926826932286179,0.007470548798007854,0.02432717172684609,-0.007368530424931689,-0.023364485981308414,0.0080764329975824,no,0.009223706435937423,0.006702730099583188,0.01172490200276144,yes
tier1,lac,10441,0.34757207164064746,0.0614883631836031,0.0614883631836031,0.22897196261682243,no,0.5562311009033998,0.28514689844026353,False,False,0.5059837242699856,0.2000766210133129,0.5595276093201405,0.3000670433866488,0.6211453744493393,0.5000478881333206,0.6468737173347927,0.7000287328799923,0.652101041541961,0.8000191552533282,0.6544641906991593,0.9000095776266641,0.003926826932286179,0.007470548798007854,0.02432717172684609,0.04659587163478689,0.01555209953343703,0.07788161993769471,yes,0.04796516962098226,0.04094178128601516,0.05485018405934042,yes
tier1,aps,10441,0.34757207164064746,0.0614883631836031,0.0614883631836031,0.23208722741433022,no,0.5145057087454102,0.28514689844026353,False,False,0.4418382000957396,0.2000766210133129,0.4940951165017555,0.3000670433866488,0.5550660792951542,0.5000478881333206,0.6039129839923382,0.7000287328799923,0.6198970429785706,0.8000191552533282,0.6361604767478982,0.9000095776266641,0.003926826932286179,0.007470548798007854,0.02432717172684609,0.05321406801412954,0.023640523635799864,0.0836253546136586,yes,0.006259576222983055,0.0025301527215740084,0.01006689004996653,yes
tier2,confidence,10441,0.3732401111004693,0.0614883631836031,0.0614883631836031,0.09657320872274143,no,0.4734397085599017,0.25894411566047715,True,False,0.38630923887027285,0.2000766210133129,0.45323970635173955,0.3000670433866488,0.5305497031220073,0.5000478881333206,0.5786017239020386,0.7000287328799923,0.5948760924218843,0.8000191552533282,0.6095562413536235,0.9000095776266641,0.0034479455990805478,0.018197490661814003,0.03898094052293841,,,,,,,,
tier2,margin,10441,0.3732401111004693,0.0614883631836031,0.0614883631836031,0.08722741433021806,no,0.4826410384101997,0.25894411566047715,False,False,0.4044997606510292,0.2000766210133129,0.4714331311841685,0.3000670433866488,0.543957096341697,0.5000478881333206,0.580380352989465,0.7000287328799923,0.597749311624566,0.8000191552533282,0.6131744173672449,0.9000095776266641,0.0034479455990805478,0.018197490661814003,0.03898094052293841,-0.008468669793389495,-0.020249221183800625,0.0031152647975077885,no,0.00921986650280342,0.0067264167943514724,0.01173375273154899,yes
tier2,lac,10441,0.3732401111004693,0.0614883631836031,0.0614883631836031,0.08878504672897196,no,0.5236110717526211,0.25894411566047715,False,False,0.4748683580660603,0.2000766210133129,0.5448451962974784,0.3000670433866488,0.5979697375981613,0.5000478881333206,0.61814201669175,0.7000287328799923,0.6227702621812522,0.8000191552533282,0.6256251995317654,0.9000095776266641,0.0034479455990805478,0.018197490661814003,0.03898094052293841,-0.00713370840082373,-0.029595015576323984,0.015552705144789555,no,0.05019358278394291,0.042768974022874114,0.057572768220049024,yes
tier2,aps,10441,0.3732401111004693,0.0614883631836031,0.0614883631836031,0.13239875389408098,no,0.4751890921292689,0.25894411566047715,False,False,0.37242699856390615,0.2000766210133129,0.45355888924353654,0.3000670433866488,0.533422715954798,0.5000478881333206,0.5791489943904775,0.7000287328799923,0.5959535496228899,0.8000191552533282,0.613280834308822,0.9000095776266641,0.0034479455990805478,0.018197490661814003,0.03898094052293841,0.03300367405427999,0.012601500462687076,0.05295950155763239,yes,0.0017332730313455698,-0.0013671891817923817,0.0048764224441654146,no
